Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,98649678,5,7,406,11595,394,0,81.2,174.8862487,4344,0,1656.428571,1760.597234,121.6527032,0.121642566,8968152.545,29700000.0,98500000,4,98500000,24600000.0,49200000.0,98500000,4,98600000,16400000.0,40200000.0,98500000,15,0,0,0,0,144,232,0.050684403,0.070958164,0,4344,923.6153846,1496.384506,2239166.59,1,0,0,0,0,0,0,0,1,1000.583333,81.2,1656.428571,144,0,0,0,0,0,0,5,406,7,11595,0,235,2,20,12990.0,0.0,12990,12990,98500000.0,0.0,98500000,98500000,DoS Hulk
80,29539,3,6,352,11595,352,0,117.3333333,203.2272948,4344,0,1932.5,1754.831473,404448.3564,304.6819459,3692.375,7152.113273,19198,3,9995,4997.5,7063.289637,9992,3,29473,5894.6,8581.576737,19198,48,0,0,0,0,104,200,101.5606486,203.1212973,0,4344,1194.7,1621.22478,2628369.789,0,0,0,1,0,0,0,0,2,1327.444444,117.3333333,1932.5,104,0,0,0,0,0,0,3,352,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,85167064,6,7,364,11595,346,0,60.66666667,139.815116,5792,0,1656.428571,2120.732252,140.4181316,0.152641167,7097255.333,24500000.0,85000000,1,85000000,17000000.0,38000000.0,85000000,1,85200000,14200000.0,34700000.0,85000000,46,0,0,0,0,164,232,0.070449769,0.082191397,0,5792,854.6428571,1666.072748,2775798.401,1,0,0,0,0,0,0,0,1,920.3846154,60.66666667,1656.428571,164,0,0,0,0,0,0,6,364,7,11595,0,235,3,20,10014.0,0.0,10014,10014,85000000.0,0.0,85000000,85000000,DoS Hulk
53,23314,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,5061.336536,85.78536502,23314.0,0.0,23314,23314,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.89268251,42.89268251,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,228,2,2,84,366,42,42,42.0,0.0,183,183,183.0,0.0,1973684.211,17543.85965,76.0,127.314571,223,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,8771.929825,8771.929825,42,183,98.4,77.22888061,5964.3,0,0,0,0,0,0,0,0,1,123.0,42.0,183.0,64,0,0,0,0,0,0,2,84,2,366,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99565666,6,6,345,11595,345,0,57.5,140.8456602,4344,0,1932.5,1754.831473,119.9208571,0.120523474,9051424.182,30000000.0,99500000,1,99500000,19900000.0,44500000.0,99500000,1,46417,9283.4,15184.12944,35089,49,0,0,0,0,200,200,0.060261737,0.060261737,0,4344,918.4615385,1498.807838,2246424.936,0,0,0,0,1,0,0,0,1,995.0,57.5,1932.5,200,0,0,0,0,0,0,6,345,6,11595,274,235,1,32,2.0,0.0,2,2,99500000.0,0.0,99500000,99500000,DoS Hulk
53,23322,1,1,43,87,43,43,43.0,0.0,87,87,87.0,0.0,5574.136009,85.7559386,23322.0,0.0,23322,23322,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.8779693,42.8779693,43,87,57.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,86.5,43.0,87.0,32,0,0,0,0,0,0,1,43,1,87,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99466704,6,6,344,11595,344,0,57.33333333,140.4374119,5792,0,1932.5,2181.008184,120.0301158,0.120643386,9042427.636,29900000.0,99300000,0,99300000,19900000.0,44400000.0,99300000,0,145502,29100.4,58426.46911,133209,45,0,0,0,0,200,200,0.060321693,0.060321693,0,5792,918.3846154,1716.223157,2945421.923,0,0,0,0,1,0,0,0,1,994.9166667,57.33333333,1932.5,200,0,0,0,0,0,0,6,344,6,11595,274,235,1,32,4.0,0.0,4,4,99300000.0,0.0,99300000,99300000,DoS Hulk
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
57237,220,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,1300000.0,13636.36364,110.0,100.4091629,181,39,220,220.0,0.0,220,220,0,0.0,0.0,0,0,1,0,0,0,40,20,9090.909091,4545.454545,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46815,2,2,76,274,38,38,38.0,0.0,137,137,137.0,0.0,7476.236249,85.44269999,15605.0,27025.18877,46811,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,42.72134999,42.72134999,38,137,77.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,97.0,38.0,137.0,64,0,0,0,0,0,0,2,76,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,78,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,4153846.154,51282.05128,26.0,41.58124577,74,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,25641.02564,25641.02564,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98699844,6,7,355,11595,355,0,59.16666667,144.9281431,4344,0,1656.428571,1547.737688,121.0741529,0.131712468,8224987.0,28500000.0,98700000,1,98700000,19700000.0,44100000.0,98700000,1,33601,5600.166667,9198.716876,22127,15,0,0,0,0,200,232,0.06079037,0.070922098,0,4344,853.5714286,1344.65001,1808083.648,0,0,0,0,1,0,0,0,1,919.2307692,59.16666667,1656.428571,200,0,0,0,0,0,0,6,355,7,11595,274,235,1,32,4.0,0.0,4,4,98700000.0,0.0,98700000,98700000,DoS Hulk
53,50766,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,7958.082181,78.79289288,16922.0,29306.29968,50762,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,39.39644644,39.39644644,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,141561,3,7,363,11595,363,0,121.0,209.5781477,4344,0,1656.428571,1946.27472,84472.41825,70.64092511,15729.0,42741.1361,129219,1,11989,5994.5,8471.846345,11985,4,141553,23592.16667,51965.07307,129219,1,0,0,0,0,104,232,21.19227753,49.44864758,0,4344,1087.090909,1704.891108,2906653.691,0,0,0,1,0,0,0,0,2,1195.8,121.0,1656.428571,104,0,0,0,0,0,0,3,363,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,994,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2012.072435,994.0,0.0,994,994,994,994.0,0.0,994,994,0,0.0,0.0,0,0,0,0,0,0,64,0,2012.072435,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,3541635,3,3,6,6,6,0,2.0,3.464101615,6,0,2.0,3.464101615,3.388265589,1.694132795,708327.0,977714.0496,2025821,22,1515814,757907.0,1039093.415,1492657,23157,3518500,1759250.0,377071.7621,2025880,1492620,0,0,0,0,84,84,0.847066397,0.847066397,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,1,2.0,2.0,2.0,84,0,0,0,0,0,0,3,6,3,6,8192,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,105009269,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.152367502,0.038091875,35000000.0,60600000.0,105000000,50,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019045938,0.019045938,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,50.0,0.0,50,50,105000000.0,0.0,105000000,105000000,DoS slowloris
53,322,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,987577.6398,12422.36025,107.3333333,178.9785834,314,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,6211.180124,6211.180124,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,64,0,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30640,1,1,56,97,56,56,56.0,0.0,97,97,97.0,0.0,4993.472585,65.27415144,30640.0,0.0,30640,30640,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.63707572,32.63707572,56,97,69.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,104.5,56.0,97.0,32,0,0,0,0,0,0,1,56,1,97,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1008,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4960.31746,252.0,494.6817159,994,1,1008,252.0,494.6817159,994,1,0,0.0,0.0,0,0,0,0,0,0,160,0,4960.31746,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,4113925,11,11,2063,11898,683,0,187.5454545,267.8023016,2920,0,1081.636364,908.9386418,3393.59614,5.347691074,195901.1905,656889.4387,3000081,50,1113844,111384.4,186861.2485,618526,225,4076657,407665.7,948207.4657,3000133,50,0,0,0,0,232,232,2.673845537,2.673845537,0,2920,607.0,790.8787977,625489.2727,0,0,0,1,0,0,0,0,1,634.5909091,187.5454545,1081.636364,232,0,0,0,0,0,0,11,2063,11,11898,8192,267,10,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,83752214,8,6,347,11595,347,0,43.375,122.6830265,4344,0,1932.5,1754.831473,142.5872754,0.16715976,6442478.0,23200000.0,83600000,0,83600000,11900000.0,31600000.0,83600000,0,142557,28511.4,56574.33472,129215,42,0,0,0,0,264,200,0.095519863,0.071639897,0,4344,796.1333333,1424.71776,2029820.695,0,0,0,0,1,0,0,0,0,853.0,43.375,1932.5,264,0,0,0,0,0,0,8,347,6,11595,274,235,1,32,999.0,0.0,999,999,83600000.0,0.0,83600000,83600000,DoS Hulk
443,48,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,645833.3333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,64,0,41666.66667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,260,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,166,2,2,58,166,29,29,29.0,0.0,83,83,83.0,0.0,1349397.59,24096.38554,55.33333333,89.77935917,159,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,12048.19277,12048.19277,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29.0,83.0,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,73426628,16,15,929,3743,612,0,58.0625,157.6834249,1448,0,249.5333333,499.2970583,63.62814319,0.422190162,2447554.267,4284094.216,10100000,3,73300000,4886639.333,5163254.844,10300000,219,73300000,5233268.286,5195452.467,10300000,3,0,0,0,0,520,488,0.2179046,0.204285562,0,1448,146.0,366.7185789,134482.5161,0,0,0,1,0,0,0,0,0,150.7096774,58.0625,249.5333333,520,0,0,0,0,0,0,16,929,15,3743,29200,62,3,32,394740.4286,618782.8408,1798008,160753,10100000.0,23923.25465,10100000,10000000,BENIGN
53,30735,1,1,51,150,51,51,51.0,0.0,150,150,150.0,0.0,6539.7755,65.07239304,30735.0,0.0,30735,30735,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.53619652,32.53619652,51,150,84.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,126.0,51.0,150.0,32,0,0,0,0,0,0,1,51,1,150,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,159,2,2,74,106,37,37,37.0,0.0,53,53,53.0,0.0,1132075.472,25157.2327,53.0,52.11525688,107,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,12578.61635,12578.61635,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37.0,53.0,64,0,0,0,0,0,0,2,74,2,106,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5581917,9,6,350,4218,193,0,38.88888889,71.12918607,1448,0,703.0,754.4794232,818.3568477,2.687248843,398708.3571,1432564.055,5375402,35,5581917,697739.625,1890366.365,5375402,35,112555,22511.0,29944.96026,58823,170,0,0,0,0,296,200,1.612349306,1.074899537,0,1448,285.5,551.44489,304091.4667,0,0,0,1,0,0,0,0,0,304.5333333,38.88888889,703.0,296,0,0,0,0,0,0,9,350,6,4218,29200,110,3,32,206480.0,0.0,206480,206480,5375402.0,0.0,5375402,5375402,BENIGN
80,98713789,7,6,310,11595,304,0,44.28571429,114.5450629,4344,0,1932.5,1754.831473,120.6011857,0.131693861,8226149.083,28500000.0,98700000,0,98700000,16500000.0,40300000.0,98700000,0,15522,3104.4,5143.816803,11973,47,0,0,0,0,220,200,0.070912079,0.060781782,0,4344,850.3571429,1461.649627,2136419.632,0,0,0,0,1,0,0,0,0,915.7692308,44.28571429,1932.5,220,0,0,0,0,0,0,7,310,6,11595,274,235,2,20,2005.0,0.0,2005,2005,98700000.0,0.0,98700000,98700000,DoS Hulk
80,1996,5,0,6,0,6,0,1.2,2.683281573,0,0,0.0,0.0,3006.012024,2505.01002,499.0,573.8867484,996,1,1996,499.0,573.8867484,996,1,0,0.0,0.0,0,0,0,0,0,0,148,0,2505.01002,0.0,0,6,1.0,2.449489743,6.0,0,0,0,0,1,0,0,0,0,1.2,1.2,0.0,148,0,0,0,0,0,0,5,6,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
39749,90,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11111.11111,11111.11111,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98426118,6,7,345,11595,327,0,57.5,132.0602135,5792,0,1656.428571,2120.732252,121.3092647,0.132078764,8202176.5,28400000.0,98400000,2,98400000,19700000.0,44000000.0,98400000,2,98400000,16400000.0,40200000.0,98400000,46,0,0,0,0,164,232,0.060959429,0.071119334,0,5792,853.2857143,1666.526624,2777310.989,1,0,0,0,0,0,0,0,1,918.9230769,57.5,1656.428571,164,0,0,0,0,0,0,6,345,7,11595,0,235,3,20,11023.0,0.0,11023,11023,98400000.0,0.0,98400000,98400000,DoS Hulk
80,98911003,6,8,358,11595,340,0,59.66666667,137.3661773,7240,0,1449.375,2446.639966,120.8460094,0.141541381,7608538.692,27400000.0,98900000,58,98900000,19800000.0,44200000.0,98900000,996,98900000,14100000.0,37400000.0,98900000,71,0,0,0,0,164,264,0.060660592,0.080880789,0,7240,797.2666667,1876.338854,3520647.495,1,0,0,0,0,0,0,0,1,854.2142857,59.66666667,1449.375,164,0,0,0,0,0,0,6,358,8,11595,0,235,3,20,13995.0,0.0,13995,13995,98900000.0,0.0,98900000,98900000,DoS Hulk
80,98306728,6,6,345,11595,345,0,57.5,140.8456602,4344,0,1932.5,1754.831473,121.4565904,0.122066925,8936975.273,29600000.0,98300000,1,98300000,19700000.0,44000000.0,98300000,1,10391,2078.2,3438.770013,8037,48,0,0,0,0,200,200,0.061033463,0.061033463,0,4344,918.4615385,1498.807838,2246424.936,0,0,0,0,1,0,0,0,1,995.0,57.5,1932.5,200,0,0,0,0,0,0,6,345,6,11595,274,235,1,32,2.0,0.0,2,2,98300000.0,0.0,98300000,98300000,DoS Hulk
53,204901,4,2,124,94,31,31,31.0,0.0,47,47,47.0,0.0,1063.928434,29.28243396,40980.2,75228.28316,173311,3,31587,10529.0,18231.5668,31581,3,3,3.0,0.0,3,3,0,0,0,0,80,64,19.52162264,9.760811319,31,47,35.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,41.5,31.0,47.0,80,0,0,0,0,0,0,4,124,2,94,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,212477,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,18279.62556,56.47670101,19316.09091,33520.73737,85303,25,212477,35412.83333,40864.64049,88290,114,88510,22127.5,42298.30276,85548,48,0,0,0,0,152,112,32.94474225,23.53195875,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98796683,8,5,337,11595,331,0,42.125,116.742008,7240,0,2319.0,3331.638186,120.7732855,0.131583365,8233056.917,28500000.0,98700000,1,98700000,14100000.0,37300000.0,98700000,1,144386,36096.5,65536.80851,134154,85,0,0,0,0,252,168,0.080974378,0.050608987,0,7240,852.2857143,2170.221202,4709860.066,0,0,0,0,1,0,0,0,0,917.8461538,42.125,2319.0,252,0,0,0,0,0,0,8,337,5,11595,251,235,2,20,1002.0,0.0,1002,1002,98700000.0,0.0,98700000,98700000,DoS Hulk
80,98727694,7,5,379,11595,373,0,54.14285714,140.6205634,7240,0,2319.0,3003.171157,121.2830921,0.121546443,8975244.909,29700000.0,98700000,0,98700000,16400000.0,40300000.0,98700000,0,70458,17614.5,27578.72393,58119,60,0,0,0,0,220,168,0.070902092,0.050644351,0,7240,921.0769231,2083.169519,4339595.244,0,0,0,0,1,0,0,0,0,997.8333333,54.14285714,2319.0,220,0,0,0,0,0,0,7,379,5,11595,274,235,2,20,2.0,0.0,2,2,98700000.0,0.0,98700000,98700000,DoS Hulk
80,1914229,4,4,918,340,456,0,229.5,261.5511422,328,0,85.0,162.0246895,657.1836494,4.179228295,273461.2857,613776.7842,1654580,3,236316,78772.0,116215.1808,212317,586,1890969,630323.0,894872.0759,1654580,3,0,0,0,0,92,92,2.089614148,2.089614148,0,456,139.7777778,208.4836791,43465.44444,0,0,0,1,0,0,0,0,1,157.25,229.5,85.0,92,0,0,0,0,0,0,4,918,4,340,8192,123,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,109489219,4,3,524,0,520,0,131.0,259.3401884,0,0,0.0,0.0,4.785859327,0.063933235,18200000.0,44700000.0,109000000,45,109000000,36500000.0,63200000.0,109000000,628,109000000,54700000.0,77400000.0,109000000,5356,0,0,0,0,136,104,0.036533277,0.027399958,0,520,65.5,183.6510667,33727.71429,0,0,0,1,0,0,0,0,0,74.85714286,131.0,0.0,136,0,0,0,0,0,0,4,524,3,0,29200,235,2,32,5411.0,0.0,5411,5411,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,100466634,7,7,1122,11595,370,0,160.2857143,196.1850438,5792,0,1656.428571,2120.732252,126.5793378,0.139349747,7728202.615,27700000.0,99900000,4,100000000,16700000.0,40700000.0,99900000,4,100000000,16700000.0,40700000.0,99900000,46,0,0,0,0,208,232,0.069674873,0.069674873,0,5792,848.2,1599.340945,2557891.457,1,0,0,0,0,0,0,0,1,908.7857143,160.2857143,1656.428571,208,0,0,0,0,0,0,7,1122,7,11595,0,235,4,20,11996.0,0.0,11996,11996,99900000.0,0.0,99900000,99900000,DoS Hulk
38917,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,365,275,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,5430053,9,5,359,3593,202,0,39.88888889,73.58743854,1887,0,718.6,886.2994979,727.8013677,2.578243711,417696.3846,1390764.444,5037270,25,5430053,678756.625,1764459.451,5037270,50,369736,92434.0,168525.1225,344732,217,0,0,0,0,296,168,1.657442386,0.920801326,0,1887,263.4666667,581.8970045,338604.1238,0,0,0,1,0,0,0,0,0,282.2857143,39.88888889,718.6,296,0,0,0,0,0,0,9,359,5,3593,29200,939,3,32,392733.0,0.0,392733,392733,5037270.0,0.0,5037270,5037270,BENIGN
443,8723768,105,144,14772,381590,1129,0,140.6857143,348.7321629,4344,0,2649.930556,1444.35392,45434.72499,28.54271228,35176.48387,224286.6237,1994859,0,6728909,64701.04808,284347.5863,1714284,1,8723415,61002.9021,293697.4509,1994902,2,0,0,0,0,3368,4616,12.03608349,16.50662879,0,4344,1585.448,1671.666037,2794467.341,0,0,0,1,0,0,0,0,1,1591.815261,140.6857143,2649.930556,3368,0,0,0,0,0,0,105,14772,144,381590,29200,8,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,162,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1407407.407,24691.35802,54.0,87.46999486,155,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,12345.67901,12345.67901,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,833710,4,2,116,232,29,29,29.0,0.0,116,116,116.0,0.0,417.4113301,7.19674707,166742.0,358812.0064,808303,3,25403,8467.666667,14660.36672,25396,3,4,4.0,0.0,4,4,0,0,0,0,104,40,4.79783138,2.39891569,29,116,53.85714286,42.45165317,1802.142857,0,0,0,0,0,0,0,0,0,62.83333333,29.0,116.0,104,0,0,0,0,0,0,4,116,2,232,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,31542548,3,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.158516046,7885637.0,15800000.0,31500000,47,31500000,15800000.0,22300000.0,31500000,3234,31500000,31500000.0,0.0,31500000,31500000,0,0,0,0,104,80,0.095109628,0.063406419,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,2,0,29200,28960,0,32,3234.0,0.0,3234,3234,31500000.0,0.0,31500000,31500000,DoS Hulk
